server_seq,command_code,request_bytes,response_bytes,response_code,internal_ns
5081,0x0000017e,20,62,0x00000000,1040
5082,0x0000017e,20,62,0x00000000,1050
5083,0x0000017e,20,62,0x00000000,1212
5084,0x0000017b,12,44,0x00000000,4574
5085,0x00000158,107,428,0x00000000,2347354
5086,0x00000165,14,10,0x00000000,2837
5087,0x00000165,14,10,0x00000000,2161
5088,0x00000145,12,10,0x00000000,83306670
5089,0x00000144,12,10,0x00000100,1693
5090,0x00000143,11,10,0x00000000,5764
5091,0x0000017a,22,83,0x00000000,2529
5092,0x0000017a,22,27,0x00000000,796
5093,0x00000131,355,474,0x00000000,25362
5094,0x00000131,353,440,0x00000000,19115
5095,0x0000017b,12,44,0x00000000,3899
5096,0x00000168,84,338,0x00000000,62826
5097,0x00000176,59,48,0x00000000,4524
5098,0x00000151,41,29,0x00000000,3366
5099,0x00000147,464,122,0x00000000,2488922
5100,0x0000017e,20,62,0x00000000,1411
5101,0x0000017e,20,62,0x00000000,877
5102,0x0000017e,20,62,0x00000000,937
5103,0x0000017e,20,62,0x00000000,2408
5104,0x0000017e,20,62,0x00000000,2297
5105,0x0000017e,20,62,0x00000000,856
5106,0x0000017e,20,62,0x00000000,997
5107,0x0000017e,20,62,0x00000000,1280
5108,0x0000017e,20,62,0x00000000,1824
5109,0x0000017e,20,62,0x00000000,1017
5110,0x0000017e,20,62,0x00000000,916
5111,0x0000017e,20,62,0x00000000,897
5112,0x0000017e,20,62,0x00000000,1179
5113,0x0000017e,20,62,0x00000000,1239
5114,0x0000017e,20,62,0x00000000,1069
5115,0x0000017e,20,62,0x00000000,917
5116,0x0000017b,12,44,0x00000000,4998
5117,0x00000158,107,428,0x00000000,2415547
5118,0x00000165,14,10,0x00000000,5290
5119,0x00000165,14,10,0x00000000,2005
5120,0x00000145,12,10,0x00000000,89785492
5121,0x00000144,12,10,0x00000100,1280
5122,0x00000143,11,10,0x00000000,6358
5123,0x0000017a,22,83,0x00000000,836
5124,0x0000017a,22,27,0x00000000,1341
5125,0x00000131,355,474,0x00000000,25312
5126,0x00000131,353,440,0x00000000,19337
5127,0x0000017b,12,44,0x00000000,3224
5128,0x00000168,84,338,0x00000000,61204
5129,0x00000176,59,48,0x00000000,8041
5130,0x00000151,41,29,0x00000000,4313
5131,0x00000147,464,122,0x00000000,2383020
5132,0x0000017e,20,62,0x00000000,1270
5133,0x0000017e,20,62,0x00000000,1784
5134,0x0000017e,20,62,0x00000000,826
5135,0x0000017e,20,62,0x00000000,807
5136,0x0000017e,20,62,0x00000000,806
5137,0x0000017e,20,62,0x00000000,2539
5138,0x0000017e,20,62,0x00000000,1925
5139,0x0000017e,20,62,0x00000000,1028
5140,0x0000017e,20,62,0x00000000,826
5141,0x0000017e,20,62,0x00000000,836
5142,0x0000017e,20,62,0x00000000,917
5143,0x0000017e,20,62,0x00000000,1169
5144,0x0000017e,20,62,0x00000000,897
5145,0x0000017e,20,62,0x00000000,866
5146,0x0000017e,20,62,0x00000000,856
5147,0x0000017e,20,62,0x00000000,847
5148,0x0000017b,12,44,0x00000000,5592
5149,0x00000158,107,428,0x00000000,2431961
5150,0x00000165,14,10,0x00000000,1914
5151,0x00000165,14,10,0x00000000,2106
5152,0x00000145,12,10,0x00000000,81374418
5153,0x00000144,12,10,0x00000100,2065
5154,0x00000143,11,10,0x00000000,8122
5155,0x0000017a,22,83,0x00000000,807
5156,0x0000017a,22,27,0x00000000,886
5157,0x00000131,355,474,0x00000000,31922
5158,0x00000131,353,440,0x00000000,22157
5159,0x0000017b,12,44,0x00000000,3033
5160,0x00000168,84,338,0x00000000,63823
5161,0x00000176,59,48,0x00000000,5008
5162,0x00000151,41,29,0x00000000,3990
5163,0x00000147,464,122,0x00000000,2379403
5164,0x0000017e,20,62,0x00000000,1028
5165,0x0000017e,20,62,0x00000000,2247
5166,0x0000017e,20,62,0x00000000,2367
5167,0x0000017e,20,62,0x00000000,1431
5168,0x0000017e,20,62,0x00000000,856
5169,0x0000017e,20,62,0x00000000,836
5170,0x0000017e,20,62,0x00000000,1119
5171,0x0000017e,20,62,0x00000000,997
5172,0x0000017e,20,62,0x00000000,856
5173,0x0000017e,20,62,0x00000000,866
5174,0x0000017e,20,62,0x00000000,856
5175,0x0000017e,20,62,0x00000000,2650
5176,0x0000017e,20,62,0x00000000,1662
5177,0x0000017e,20,62,0x00000000,856
5178,0x0000017e,20,62,0x00000000,866
5179,0x0000017e,20,62,0x00000000,867
5180,0x0000017b,12,44,0x00000000,6852
5181,0x00000158,107,428,0x00000000,2380108
5182,0x00000165,14,10,0x00000000,2177
5183,0x00000165,14,10,0x00000000,3234
5184,0x00000145,12,10,0x00000000,85676193
5185,0x00000144,12,10,0x00000100,2116
5186,0x00000143,11,10,0x00000000,8656
5187,0x0000017a,22,83,0x00000000,1149
5188,0x0000017a,22,27,0x00000000,675
5189,0x00000131,355,474,0x00000000,23739
5190,0x00000131,353,440,0x00000000,24778
5191,0x0000017b,12,44,0x00000000,4242
5192,0x00000168,84,338,0x00000000,63480
5193,0x00000176,59,48,0x00000000,8393
5194,0x00000151,41,29,0x00000000,4323
5195,0x00000147,464,122,0x00000000,2501024
5196,0x0000017e,20,62,0x00000000,2227
5197,0x0000017e,20,62,0x00000000,1431
5198,0x0000017e,20,62,0x00000000,2066
5199,0x0000017e,20,62,0x00000000,2006
5200,0x0000017e,20,62,0x00000000,1179
5201,0x0000017e,20,62,0x00000000,916
5202,0x0000017e,20,62,0x00000000,1511
5203,0x0000017e,20,62,0x00000000,1189
5204,0x0000017e,20,62,0x00000000,1168
5205,0x0000017e,20,62,0x00000000,1008
5206,0x0000017e,20,62,0x00000000,836
5207,0x0000017e,20,62,0x00000000,1320
5208,0x0000017e,20,62,0x00000000,866
5209,0x0000017e,20,62,0x00000000,867
5210,0x0000017e,20,62,0x00000000,846
5211,0x0000017e,20,62,0x00000000,927
5212,0x0000017b,12,44,0x00000000,7184
5213,0x00000158,107,428,0x00000000,2341042
5214,0x00000165,14,10,0x00000000,2882
5215,0x00000165,14,10,0x00000000,3063
5216,0x00000145,12,10,0x00000000,79538602
5217,0x00000144,12,10,0x00000100,1471
5218,0x00000143,11,10,0x00000000,7104
5219,0x0000017a,22,83,0x00000000,685
5220,0x0000017a,22,27,0x00000000,645
5221,0x00000131,355,474,0x00000000,27518
5222,0x00000131,353,440,0x00000000,32012
5223,0x0000017b,12,44,0x00000000,3677
5224,0x00000168,84,338,0x00000000,63067
5225,0x00000176,59,48,0x00000000,3396
5226,0x00000151,41,29,0x00000000,7689
5227,0x00000147,464,122,0x00000000,2376500
5228,0x0000017e,20,62,0x00000000,1058
5229,0x0000017e,20,62,0x00000000,1068
5230,0x0000017e,20,62,0x00000000,1148
5231,0x0000017e,20,62,0x00000000,927
5232,0x0000017e,20,62,0x00000000,937
5233,0x0000017e,20,62,0x00000000,2529
5234,0x0000017e,20,62,0x00000000,1572
5235,0x0000017e,20,62,0x00000000,1895
5236,0x0000017e,20,62,0x00000000,1290
5237,0x0000017e,20,62,0x00000000,2972
5238,0x0000017e,20,62,0x00000000,2569
5239,0x0000017e,20,62,0x00000000,1441
5240,0x0000017e,20,62,0x00000000,2620
5241,0x0000017e,20,62,0x00000000,2509
5242,0x0000017e,20,62,0x00000000,2983
5243,0x0000017e,20,62,0x00000000,2016
5244,0x0000017b,12,44,0x00000000,6116
5245,0x00000158,107,428,0x00000000,2383060
5246,0x00000165,14,10,0x00000000,1834
5247,0x00000165,14,10,0x00000000,1874
5248,0x00000145,12,10,0x00000000,78062706
5249,0x00000144,12,10,0x00000100,1279
5250,0x00000143,11,10,0x00000000,5894
5251,0x0000017a,22,83,0x00000000,856
5252,0x0000017a,22,27,0x00000000,655
5253,0x00000131,355,474,0x00000000,23911
5254,0x00000131,353,440,0x00000000,18852
5255,0x0000017b,12,44,0x00000000,5905
5256,0x00000168,84,338,0x00000000,62836
5257,0x00000176,59,48,0x00000000,3627
5258,0x00000151,41,29,0x00000000,3416
5259,0x00000147,464,122,0x00000000,2397993
5260,0x0000017e,20,62,0x00000000,937
5261,0x0000017e,20,62,0x00000000,817
5262,0x0000017e,20,62,0x00000000,816
5263,0x0000017e,20,62,0x00000000,806
5264,0x0000017e,20,62,0x00000000,846
5265,0x0000017e,20,62,0x00000000,846
5266,0x0000017e,20,62,0x00000000,847
5267,0x0000017e,20,62,0x00000000,857
5268,0x0000017e,20,62,0x00000000,806
5269,0x0000017e,20,62,0x00000000,917
5270,0x0000017e,20,62,0x00000000,867
5271,0x0000017e,20,62,0x00000000,847
5272,0x0000017e,20,62,0x00000000,857
5273,0x0000017e,20,62,0x00000000,866
5274,0x0000017e,20,62,0x00000000,857
5275,0x0000017e,20,62,0x00000000,927
5276,0x0000017b,12,44,0x00000000,4897
5277,0x00000158,107,428,0x00000000,2310996
5278,0x00000165,14,10,0x00000000,2236
5279,0x00000165,14,10,0x00000000,1643
5280,0x00000145,12,10,0x00000000,80166282
5281,0x00000144,12,10,0x00000100,1240
5282,0x00000143,11,10,0x00000000,4776
5283,0x0000017a,22,83,0x00000000,947
5284,0x0000017a,22,27,0x00000000,715
5285,0x00000131,355,474,0x00000000,25785
5286,0x00000131,353,440,0x00000000,26652
5287,0x0000017b,12,44,0x00000000,5714
5288,0x00000168,84,338,0x00000000,78474
5289,0x00000176,59,48,0x00000000,6852
5290,0x00000151,41,29,0x00000000,5169
5291,0x00000147,464,122,0x00000000,2382265
5292,0x0000017e,20,62,0x00000000,2580
5293,0x0000017e,20,62,0x00000000,2147
5294,0x0000017e,20,62,0x00000000,847
5295,0x0000017e,20,62,0x00000000,856
5296,0x0000017e,20,62,0x00000000,846
5297,0x0000017e,20,62,0x00000000,846
5298,0x0000017e,20,62,0x00000000,846
5299,0x0000017e,20,62,0x00000000,1159
5300,0x0000017e,20,62,0x00000000,997
5301,0x0000017e,20,62,0x00000000,947
5302,0x0000017e,20,62,0x00000000,1007
5303,0x0000017e,20,62,0x00000000,1008
5304,0x0000017e,20,62,0x00000000,927
5305,0x0000017e,20,62,0x00000000,816
5306,0x0000017e,20,62,0x00000000,927
5307,0x0000017e,20,62,0x00000000,988
5308,0x0000017b,12,44,0x00000000,5421
5309,0x00000158,107,428,0x00000000,2364359
5310,0x00000165,14,10,0x00000000,5129
5311,0x00000165,14,10,0x00000000,2620
5312,0x00000145,12,10,0x00000000,84762839
5313,0x00000144,12,10,0x00000100,1179
5314,0x00000143,11,10,0x00000000,5633
5315,0x0000017a,22,83,0x00000000,887
5316,0x0000017a,22,27,0x00000000,1099
5317,0x00000131,355,474,0x00000000,26078
5318,0x00000131,353,440,0x00000000,29957
5319,0x0000017b,12,44,0x00000000,4665
5320,0x00000168,84,338,0x00000000,64952
5321,0x00000176,59,48,0x00000000,7960
5322,0x00000151,41,29,0x00000000,4635
5323,0x00000147,464,122,0x00000000,2427637
5324,0x0000017e,20,62,0x00000000,1209
5325,0x0000017e,20,62,0x00000000,1592
5326,0x0000017e,20,62,0x00000000,1310
5327,0x0000017e,20,62,0x00000000,1944
5328,0x0000017e,20,62,0x00000000,1542
5329,0x0000017e,20,62,0x00000000,1784
5330,0x0000017e,20,62,0x00000000,1844
5331,0x0000017e,20,62,0x00000000,1915
5332,0x0000017e,20,62,0x00000000,1431
5333,0x0000017e,20,62,0x00000000,1995
5334,0x0000017e,20,62,0x00000000,2116
5335,0x0000017e,20,62,0x00000000,1179
5336,0x0000017e,20,62,0x00000000,997
5337,0x0000017e,20,62,0x00000000,2267
5338,0x0000017e,20,62,0x00000000,2509
5339,0x0000017e,20,62,0x00000000,1713
5340,0x0000017b,12,44,0x00000000,5643
5341,0x00000158,107,428,0x00000000,2448002
5342,0x00000165,14,10,0x00000000,2197
5343,0x00000165,14,10,0x00000000,1733
5344,0x00000145,12,10,0x00000000,77034875
5345,0x00000144,12,10,0x00000100,1770
5346,0x00000143,11,10,0x00000000,23153
5347,0x0000017a,22,83,0x00000000,925
5348,0x0000017a,22,27,0x00000000,885
5349,0x00000131,355,474,0x00000000,24712
5350,0x00000131,353,440,0x00000000,25486
5351,0x0000017b,12,44,0x00000000,4043
5352,0x00000168,84,338,0x00000000,65757
5353,0x00000176,59,48,0x00000000,4617
5354,0x00000151,41,29,0x00000000,3641
5355,0x00000147,464,122,0x00000000,2612804
5356,0x0000017e,20,62,0x00000000,2293
5357,0x0000017e,20,62,0x00000000,966
5358,0x0000017e,20,62,0x00000000,855
5359,0x0000017e,20,62,0x00000000,1116
5360,0x0000017e,20,62,0x00000000,956
5361,0x0000017e,20,62,0x00000000,985
5362,0x0000017e,20,62,0x00000000,2172
5363,0x0000017e,20,62,0x00000000,1298
5364,0x0000017e,20,62,0x00000000,915
5365,0x0000017e,20,62,0x00000000,925
5366,0x0000017e,20,62,0x00000000,906
5367,0x0000017e,20,62,0x00000000,844
5368,0x0000017e,20,62,0x00000000,845
5369,0x0000017e,20,62,0x00000000,855
5370,0x0000017e,20,62,0x00000000,945
5371,0x0000017e,20,62,0x00000000,815
5372,0x0000017b,12,44,0x00000000,5693
5373,0x00000158,107,428,0x00000000,2411124
5374,0x00000165,14,10,0x00000000,5099
5375,0x00000165,14,10,0x00000000,3178
5376,0x00000145,12,10,0x00000000,80944576
5377,0x00000144,12,10,0x00000100,956
5378,0x00000143,11,10,0x00000000,4898
5379,0x0000017a,22,83,0x00000000,755
5380,0x0000017a,22,27,0x00000000,774
5381,0x00000131,355,474,0x00000000,24481
5382,0x00000131,353,440,0x00000000,18838
5383,0x0000017b,12,44,0x00000000,3178
5384,0x00000168,84,338,0x00000000,61825
5385,0x00000176,59,48,0x00000000,4536
5386,0x00000151,41,29,0x00000000,7282
5387,0x00000147,464,122,0x00000000,2419343
5388,0x0000017e,20,62,0x00000000,1760
5389,0x0000017e,20,62,0x00000000,1690
5390,0x0000017e,20,62,0x00000000,965
5391,0x0000017e,20,62,0x00000000,906
5392,0x0000017e,20,62,0x00000000,844
5393,0x0000017e,20,62,0x00000000,845
5394,0x0000017e,20,62,0x00000000,2263
5395,0x0000017e,20,62,0x00000000,1318
5396,0x0000017e,20,62,0x00000000,996
5397,0x0000017e,20,62,0x00000000,1176
5398,0x0000017e,20,62,0x00000000,885
5399,0x0000017e,20,62,0x00000000,875
5400,0x0000017e,20,62,0x00000000,985
5401,0x0000017e,20,62,0x00000000,865
5402,0x0000017e,20,62,0x00000000,815
5403,0x0000017e,20,62,0x00000000,2273
5404,0x0000017b,12,44,0x00000000,5723
5405,0x00000158,107,428,0x00000000,2333791
5406,0x00000165,14,10,0x00000000,4194
5407,0x00000165,14,10,0x00000000,2555
5408,0x00000145,12,10,0x00000000,75889105
5409,0x00000144,12,10,0x00000100,1338
5410,0x00000143,11,10,0x00000000,7232
5411,0x0000017a,22,83,0x00000000,1669
5412,0x0000017a,22,27,0x00000000,885
5413,0x00000131,355,474,0x00000000,25999
5414,0x00000131,353,440,0x00000000,23636
5415,0x0000017b,12,44,0x00000000,3822
5416,0x00000168,84,338,0x00000000,63123
5417,0x00000176,59,48,0x00000000,4184
5418,0x00000151,41,29,0x00000000,4043
5419,0x00000147,464,122,0x00000000,2379856
5420,0x0000017e,20,62,0x00000000,925
5421,0x0000017e,20,62,0x00000000,1106
5422,0x0000017e,20,62,0x00000000,905
5423,0x0000017e,20,62,0x00000000,1438
5424,0x0000017e,20,62,0x00000000,1036
5425,0x0000017e,20,62,0x00000000,1036
5426,0x0000017e,20,62,0x00000000,885
5427,0x0000017e,20,62,0x00000000,1147
5428,0x0000017e,20,62,0x00000000,976
5429,0x0000017e,20,62,0x00000000,966
5430,0x0000017e,20,62,0x00000000,845
5431,0x0000017e,20,62,0x00000000,2424
5432,0x0000017e,20,62,0x00000000,1539
5433,0x0000017e,20,62,0x00000000,905
5434,0x0000017e,20,62,0x00000000,845
5435,0x0000017e,20,62,0x00000000,1247
5436,0x0000017b,12,44,0x00000000,6216
5437,0x00000158,107,428,0x00000000,2425699
5438,0x00000165,14,10,0x00000000,1861
5439,0x00000165,14,10,0x00000000,3691
5440,0x00000145,12,10,0x00000000,81693308
5441,0x00000144,12,10,0x00000100,1238
5442,0x00000143,11,10,0x00000000,6799
5443,0x0000017a,22,83,0x00000000,1448
5444,0x0000017a,22,27,0x00000000,1006
5445,0x00000131,355,474,0x00000000,23294
5446,0x00000131,353,440,0x00000000,25094
5447,0x0000017b,12,44,0x00000000,3440
5448,0x00000168,84,338,0x00000000,61211
5449,0x00000176,59,48,0x00000000,3701
5450,0x00000151,41,29,0x00000000,4435
5451,0x00000147,464,122,0x00000000,2538959
5452,0x0000017e,20,62,0x00000000,925
5453,0x0000017e,20,62,0x00000000,1167
5454,0x0000017e,20,62,0x00000000,855
5455,0x0000017e,20,62,0x00000000,855
5456,0x0000017e,20,62,0x00000000,2383
5457,0x0000017e,20,62,0x00000000,1156
5458,0x0000017e,20,62,0x00000000,2474
5459,0x0000017e,20,62,0x00000000,1640
5460,0x0000017e,20,62,0x00000000,2544
5461,0x0000017e,20,62,0x00000000,1549
5462,0x0000017e,20,62,0x00000000,2112
5463,0x0000017e,20,62,0x00000000,1820
5464,0x0000017e,20,62,0x00000000,996
5465,0x0000017e,20,62,0x00000000,855
5466,0x0000017e,20,62,0x00000000,915
5467,0x0000017e,20,62,0x00000000,825
5468,0x0000017b,12,44,0x00000000,5431
5469,0x00000158,107,428,0x00000000,2414394
5470,0x00000165,14,10,0x00000000,2092
5471,0x00000165,14,10,0x00000000,1830
5472,0x00000145,12,10,0x00000000,82657681
5473,0x00000144,12,10,0x00000100,1197
5474,0x00000143,11,10,0x00000000,5582
5475,0x0000017a,22,83,0x00000000,844
5476,0x0000017a,22,27,0x00000000,674
5477,0x00000131,355,474,0x00000000,23596
5478,0x00000131,353,440,0x00000000,25688
5479,0x0000017b,12,44,0x00000000,3550
5480,0x00000168,84,338,0x00000000,63565
5481,0x00000176,59,48,0x00000000,3691
5482,0x00000151,41,29,0x00000000,3581
5483,0x00000147,464,122,0x00000000,2423536
5484,0x0000017e,20,62,0x00000000,1046
5485,0x0000017e,20,62,0x00000000,1841
5486,0x0000017e,20,62,0x00000000,2122
5487,0x0000017e,20,62,0x00000000,1006
5488,0x0000017e,20,62,0x00000000,905
5489,0x0000017e,20,62,0x00000000,1106
5490,0x0000017e,20,62,0x00000000,1016
5491,0x0000017e,20,62,0x00000000,985
5492,0x0000017e,20,62,0x00000000,845
5493,0x0000017e,20,62,0x00000000,845
5494,0x0000017e,20,62,0x00000000,845
5495,0x0000017e,20,62,0x00000000,1650
5496,0x0000017e,20,62,0x00000000,1066
5497,0x0000017e,20,62,0x00000000,1901
5498,0x0000017e,20,62,0x00000000,855
5499,0x0000017e,20,62,0x00000000,865
5500,0x0000017b,12,44,0x00000000,5361
5501,0x00000158,107,428,0x00000000,2314943
5502,0x00000165,14,10,0x00000000,2052
5503,0x00000165,14,10,0x00000000,1740
5504,0x00000145,12,10,0x00000000,77894169
5505,0x00000144,12,10,0x00000100,1720
5506,0x00000143,11,10,0x00000000,6578
5507,0x0000017a,22,83,0x00000000,694
5508,0x0000017a,22,27,0x00000000,915
5509,0x00000131,355,474,0x00000000,23143
5510,0x00000131,353,440,0x00000000,19119
5511,0x0000017b,12,44,0x00000000,2384
5512,0x00000168,84,338,0x00000000,60638
5513,0x00000176,59,48,0x00000000,3460
5514,0x00000151,41,29,0x00000000,4486
5515,0x00000147,464,122,0x00000000,2407684
5516,0x0000017e,20,62,0x00000000,1609
5517,0x0000017e,20,62,0x00000000,1207
5518,0x0000017e,20,62,0x00000000,865
5519,0x0000017e,20,62,0x00000000,845
5520,0x0000017e,20,62,0x00000000,845
5521,0x0000017e,20,62,0x00000000,895
5522,0x0000017e,20,62,0x00000000,855
5523,0x0000017e,20,62,0x00000000,854
5524,0x0000017e,20,62,0x00000000,855
5525,0x0000017e,20,62,0x00000000,855
5526,0x0000017e,20,62,0x00000000,845
5527,0x0000017e,20,62,0x00000000,855
5528,0x0000017e,20,62,0x00000000,845
5529,0x0000017e,20,62,0x00000000,855
5530,0x0000017e,20,62,0x00000000,855
5531,0x0000017e,20,62,0x00000000,1630
5532,0x0000017b,12,44,0x00000000,4828
5533,0x00000158,107,428,0x00000000,2367806
5534,0x00000165,14,10,0x00000000,2313
5535,0x00000165,14,10,0x00000000,1679
5536,0x00000145,12,10,0x00000000,71917887
5537,0x00000144,12,10,0x00000100,1579
5538,0x00000143,11,10,0x00000000,5511
5539,0x0000017a,22,83,0x00000000,875
5540,0x0000017a,22,27,0x00000000,815
5541,0x00000131,355,474,0x00000000,23736
5542,0x00000131,353,440,0x00000000,19180
5543,0x0000017b,12,44,0x00000000,3188
5544,0x00000168,84,338,0x00000000,61172
5545,0x00000176,59,48,0x00000000,7774
5546,0x00000151,41,29,0x00000000,3681
5547,0x00000147,464,122,0x00000000,2369948
5548,0x0000017e,20,62,0x00000000,1056
5549,0x0000017e,20,62,0x00000000,865
5550,0x0000017e,20,62,0x00000000,835
5551,0x0000017e,20,62,0x00000000,845
5552,0x0000017e,20,62,0x00000000,1146
5553,0x0000017e,20,62,0x00000000,1005
5554,0x0000017e,20,62,0x00000000,815
5555,0x0000017e,20,62,0x00000000,935
5556,0x0000017e,20,62,0x00000000,855
5557,0x0000017e,20,62,0x00000000,2202
5558,0x0000017e,20,62,0x00000000,945
5559,0x0000017e,20,62,0x00000000,865
5560,0x0000017e,20,62,0x00000000,845
5561,0x0000017e,20,62,0x00000000,1458
5562,0x0000017e,20,62,0x00000000,1398
5563,0x0000017e,20,62,0x00000000,865
5564,0x0000017b,12,44,0x00000000,5310
5565,0x00000158,107,428,0x00000000,2423184
5566,0x00000165,14,10,0x00000000,1750
5567,0x00000165,14,10,0x00000000,1880
5568,0x00000145,12,10,0x00000000,86631109
5569,0x00000144,12,10,0x00000100,1408
5570,0x00000143,11,10,0x00000000,4807
5571,0x0000017a,22,83,0x00000000,1056
5572,0x0000017a,22,27,0x00000000,1730
5573,0x00000131,355,474,0x00000000,25456
5574,0x00000131,353,440,0x00000000,19945
5575,0x0000017b,12,44,0x00000000,2896
5576,0x00000168,84,338,0x00000000,60940
5577,0x00000176,59,48,0x00000000,3651
5578,0x00000151,41,29,0x00000000,3128
5579,0x00000147,464,122,0x00000000,2416395
5580,0x0000017e,20,62,0x00000000,996
5581,0x0000017e,20,62,0x00000000,835
5582,0x0000017e,20,62,0x00000000,835
5583,0x0000017e,20,62,0x00000000,835
5584,0x0000017e,20,62,0x00000000,855
5585,0x0000017e,20,62,0x00000000,845
5586,0x0000017e,20,62,0x00000000,845
5587,0x0000017e,20,62,0x00000000,855
5588,0x0000017e,20,62,0x00000000,845
5589,0x0000017e,20,62,0x00000000,855
5590,0x0000017e,20,62,0x00000000,835
5591,0x0000017e,20,62,0x00000000,855
5592,0x0000017e,20,62,0x00000000,865
5593,0x0000017e,20,62,0x00000000,854
5594,0x0000017e,20,62,0x00000000,855
5595,0x0000017e,20,62,0x00000000,864
5596,0x0000017b,12,44,0x00000000,3943
5597,0x00000158,107,428,0x00000000,2368520
5598,0x00000165,14,10,0x00000000,3148
5599,0x00000165,14,10,0x00000000,3007
5600,0x00000145,12,10,0x00000000,83335735
5601,0x00000144,12,10,0x00000100,1358
5602,0x00000143,11,10,0x00000000,4807
5603,0x0000017a,22,83,0x00000000,745
5604,0x0000017a,22,27,0x00000000,654
5605,0x00000131,355,474,0x00000000,23334
5606,0x00000131,353,440,0x00000000,21634
5607,0x0000017b,12,44,0x00000000,2977
5608,0x00000168,84,338,0x00000000,64491
5609,0x00000176,59,48,0x00000000,3551
5610,0x00000151,41,29,0x00000000,3460
5611,0x00000147,464,122,0x00000000,2322727
5612,0x0000017e,20,62,0x00000000,1215
5613,0x0000017e,20,62,0x00000000,834
5614,0x0000017e,20,62,0x00000000,853
5615,0x0000017e,20,62,0x00000000,833
5616,0x0000017e,20,62,0x00000000,844
5617,0x0000017e,20,62,0x00000000,844
5618,0x0000017e,20,62,0x00000000,833
5619,0x0000017e,20,62,0x00000000,854
5620,0x0000017e,20,62,0x00000000,854
5621,0x0000017e,20,62,0x00000000,853
5622,0x0000017e,20,62,0x00000000,1085
5623,0x0000017e,20,62,0x00000000,1035
5624,0x0000017e,20,62,0x00000000,1155
5625,0x0000017e,20,62,0x00000000,833
5626,0x0000017e,20,62,0x00000000,853
5627,0x0000017e,20,62,0x00000000,834
5628,0x0000017b,12,44,0x00000000,3534
5629,0x00000158,107,428,0x00000000,2303366
5630,0x00000165,14,10,0x00000000,2581
5631,0x00000165,14,10,0x00000000,3886
5632,0x00000145,12,10,0x00000000,77163115
5633,0x00000144,12,10,0x00000100,1164
5634,0x00000143,11,10,0x00000000,4569
5635,0x0000017a,22,83,0x00000000,834
5636,0x0000017a,22,27,0x00000000,652
5637,0x00000131,355,474,0x00000000,22945
5638,0x00000131,353,440,0x00000000,18707
5639,0x0000017b,12,44,0x00000000,2471
5640,0x00000168,84,338,0x00000000,60701
5641,0x00000176,59,48,0x00000000,3615
5642,0x00000151,41,29,0x00000000,3454
5643,0x00000147,464,122,0x00000000,2332106
5644,0x0000017e,20,62,0x00000000,1034
5645,0x0000017e,20,62,0x00000000,1004
5646,0x0000017e,20,62,0x00000000,1074
5647,0x0000017e,20,62,0x00000000,924
5648,0x0000017e,20,62,0x00000000,1024
5649,0x0000017e,20,62,0x00000000,2430
5650,0x0000017e,20,62,0x00000000,1567
5651,0x0000017e,20,62,0x00000000,1537
5652,0x0000017e,20,62,0x00000000,1325
5653,0x0000017e,20,62,0x00000000,1155
5654,0x0000017e,20,62,0x00000000,2571
5655,0x0000017e,20,62,0x00000000,1828
5656,0x0000017e,20,62,0x00000000,1818
5657,0x0000017e,20,62,0x00000000,1366
5658,0x0000017e,20,62,0x00000000,1426
5659,0x0000017e,20,62,0x00000000,924
5660,0x0000017b,12,44,0x00000000,4991
5661,0x00000158,107,428,0x00000000,2385096
5662,0x00000165,14,10,0x00000000,2159
5663,0x00000165,14,10,0x00000000,3937
5664,0x00000145,12,10,0x00000000,95598795
5665,0x00000144,12,10,0x00000100,1175
5666,0x00000143,11,10,0x00000000,5061
5667,0x0000017a,22,83,0x00000000,743
5668,0x0000017a,22,27,0x00000000,702
5669,0x00000131,355,474,0x00000000,27052
5670,0x00000131,353,440,0x00000000,19149
5671,0x0000017b,12,44,0x00000000,2651
5672,0x00000168,84,338,0x00000000,60511
5673,0x00000176,59,48,0x00000000,7833
5674,0x00000151,41,29,0x00000000,3605
5675,0x00000147,464,122,0x00000000,2375365
5676,0x0000017e,20,62,0x00000000,924
5677,0x0000017e,20,62,0x00000000,843
5678,0x0000017e,20,62,0x00000000,1325
5679,0x0000017e,20,62,0x00000000,1576
5680,0x0000017e,20,62,0x00000000,2982
5681,0x0000017e,20,62,0x00000000,1405
5682,0x0000017e,20,62,0x00000000,1135
5683,0x0000017e,20,62,0x00000000,964
5684,0x0000017e,20,62,0x00000000,844
5685,0x0000017e,20,62,0x00000000,844
5686,0x0000017e,20,62,0x00000000,853
5687,0x0000017e,20,62,0x00000000,864
5688,0x0000017e,20,62,0x00000000,844
5689,0x0000017e,20,62,0x00000000,834
5690,0x0000017e,20,62,0x00000000,854
5691,0x0000017e,20,62,0x00000000,844
5692,0x0000017b,12,44,0x00000000,4710
5693,0x00000158,107,428,0x00000000,2377615
5694,0x00000165,14,10,0x00000000,1758
5695,0x00000165,14,10,0x00000000,1828
5696,0x00000145,12,10,0x00000000,71435919
5697,0x00000144,12,10,0x00000100,1396
5698,0x00000143,11,10,0x00000000,4439
5699,0x0000017a,22,83,0x00000000,813
5700,0x0000017a,22,27,0x00000000,623
5701,0x00000131,355,474,0x00000000,22845
5702,0x00000131,353,440,0x00000000,18326
5703,0x0000017b,12,44,0x00000000,2601
